Time (s),Serial data,Resistance
1150,68,26126.126126126124
1151,68,26126.126126126124
1152,67,26022.47191011236
1153,68,26126.126126126124
1154,67,26022.47191011236
1155,67,26022.47191011236
1156,69,26230.248306997742
1157,69,26230.248306997742
1158,67,26022.47191011236
1159,68,26126.126126126124
1160,68,26126.126126126124
1161,70,26334.841628959275
1162,70,26334.841628959275
1163,68,26126.126126126124
1164,69,26230.248306997742
1165,69,26230.248306997742
1166,70,26334.841628959275
1167,70,26334.841628959275
1168,70,26334.841628959275
1169,71,26439.909297052156
1170,71,26439.909297052156
1171,72,26545.454545454548
1172,71,26439.909297052156
1173,75,26864.988558352405
1174,71,26439.909297052156
1175,72,26545.454545454548
1176,73,26651.48063781321
1177,68,26126.126126126124
1178,65,25816.5548098434
1179,62,25511.11111111111
1180,61,25410.19955654102
1181,64,25714.285714285717
1182,65,25816.5548098434
1183,64,25714.285714285717
1184,63,25612.472160356345
1185,63,25612.472160356345
1186,63,25612.472160356345
1187,64,25714.285714285717
1188,63,25612.472160356345
1189,66,25919.28251121076
1190,66,25919.28251121076
1191,66,25919.28251121076
1192,66,25919.28251121076
1193,67,26022.47191011236
1194,67,26022.47191011236
1195,68,26126.126126126124
1196,69,26230.248306997742
1197,68,26126.126126126124
1198,70,26334.841628959275
1199,69,26230.248306997742
1200,70,26334.841628959275
