Time (s),Serial data,Resistance
808,364,118378.37837837839
809,365,119319.72789115646
810,364,118378.37837837839
811,365,119319.72789115646
812,363,117449.6644295302
813,363,117449.6644295302
814,363,117449.6644295302
815,363,117449.6644295302
816,363,117449.6644295302
817,372,126285.71428571428
818,399,161238.93805309734
819,374,128405.79710144928
820,370,124225.35211267606
821,371,125248.22695035461
822,368,122222.22222222222
823,368,122222.22222222222
824,370,124225.35211267606
825,366,120273.97260273971
826,369,123216.78321678322
827,370,124225.35211267606
828,374,128405.79710144928
829,382,137538.46153846156
830,384,140000.0
831,387,143840.0
832,382,137538.46153846156
833,387,143840.0
834,392,150666.66666666666
835,395,155042.73504273503
836,394,153559.3220338983
837,389,146504.0650406504
838,386,142539.68253968254
839,386,142539.68253968254
840,381,136335.8778625954
841,376,130588.23529411765
842,375,129489.0510948905
843,377,131703.7037037037
844,376,130588.23529411765
845,375,129489.0510948905
846,376,130588.23529411765
847,377,131703.7037037037
848,373,127338.12949640288
849,372,126285.71428571428
850,372,126285.71428571428
851,373,127338.12949640288
852,372,126285.71428571428
853,374,128405.79710144928
854,381,136335.8778625954
855,378,132835.8208955224
856,377,131703.7037037037
857,377,131703.7037037037
858,374,128405.79710144928
859,375,129489.0510948905
860,376,130588.23529411765
861,374,128405.79710144928
862,374,128405.79710144928
863,373,127338.12949640288
864,371,125248.22695035461
865,371,125248.22695035461
866,369,123216.78321678322
867,369,123216.78321678322
868,372,126285.71428571428
869,371,125248.22695035461
870,370,124225.35211267606
871,371,125248.22695035461
872,371,125248.22695035461
873,373,127338.12949640288
874,371,125248.22695035461
875,370,124225.35211267606
876,372,126285.71428571428
877,372,126285.71428571428
878,371,125248.22695035461
879,372,126285.71428571428
880,373,127338.12949640288
881,372,126285.71428571428
882,371,125248.22695035461
883,372,126285.71428571428
884,374,128405.79710144928
885,371,125248.22695035461
886,372,126285.71428571428
887,373,127338.12949640288
888,373,127338.12949640288
889,373,127338.12949640288
890,374,128405.79710144928
891,374,128405.79710144928
892,374,128405.79710144928
893,373,127338.12949640288
894,373,127338.12949640288
895,370,124225.35211267606
896,370,124225.35211267606
897,373,127338.12949640288
898,371,125248.22695035461
899,370,124225.35211267606
900,371,125248.22695035461
901,377,131703.7037037037
902,376,130588.23529411765
903,376,130588.23529411765
904,372,126285.71428571428
905,370,124225.35211267606
906,371,125248.22695035461
907,373,127338.12949640288
908,372,126285.71428571428
909,375,129489.0510948905
910,398,159649.12280701756
911,404,169629.6296296296
912,393,152100.84033613445
913,391,149256.19834710745
914,386,142539.68253968254
915,385,141259.84251968504
916,382,137538.46153846156
917,379,133984.96240601502
918,377,131703.7037037037
919,375,129489.0510948905
920,375,129489.0510948905
921,375,129489.0510948905
922,374,128405.79710144928
923,374,128405.79710144928
924,373,127338.12949640288
925,373,127338.12949640288
926,372,126285.71428571428
927,373,127338.12949640288
928,372,126285.71428571428
929,374,128405.79710144928
930,372,126285.71428571428
931,374,128405.79710144928
932,371,125248.22695035461
933,370,124225.35211267606
934,372,126285.71428571428
935,371,125248.22695035461
936,372,126285.71428571428
937,372,126285.71428571428
938,372,126285.71428571428
939,372,126285.71428571428
940,373,127338.12949640288
941,373,127338.12949640288
942,372,126285.71428571428
943,372,126285.71428571428
944,371,125248.22695035461
945,374,128405.79710144928
946,371,125248.22695035461
947,371,125248.22695035461
948,371,125248.22695035461
949,370,124225.35211267606
950,369,123216.78321678322
951,366,120273.97260273971
952,364,118378.37837837839
953,363,117449.6644295302
954,363,117449.6644295302
955,361,115629.13907284768
956,359,113856.2091503268
957,359,113856.2091503268
958,360,114736.84210526315
959,356,111282.05128205128
960,356,111282.05128205128
961,356,111282.05128205128
962,353,108805.03144654089
963,354,109620.25316455695
964,354,109620.25316455695
965,353,108805.03144654089
966,351,107204.96894409937
967,349,105644.1717791411
968,350,106419.75308641975
969,349,105644.1717791411
970,349,105644.1717791411
971,349,105644.1717791411
972,349,105644.1717791411
973,349,105644.1717791411
974,348,104878.0487804878
975,347,104121.21212121213
976,347,104121.21212121213
977,348,104878.0487804878
978,348,104878.0487804878
979,348,104878.0487804878
980,348,104878.0487804878
981,348,104878.0487804878
982,348,104878.0487804878
983,346,103373.49397590362
984,347,104121.21212121213
985,347,104121.21212121213
986,345,102634.73053892216
987,347,104121.21212121213
988,347,104121.21212121213
989,346,103373.49397590362
990,348,104878.0487804878
991,347,104121.21212121213
992,347,104121.21212121213
993,347,104121.21212121213
994,346,103373.49397590362
995,346,103373.49397590362
996,345,102634.73053892216
997,345,102634.73053892216
998,346,103373.49397590362
999,347,104121.21212121213
1000,346,103373.49397590362
