Time (hr:min:sec),Time (s),Serial data,Resistance
11:12:27,9747,219,49897.61092
11:12:28,9748,219,49897.61092
11:12:29,9749,221,50378.00687
11:12:30,9750,219,49897.61092
11:12:31,9751,227,51859.64912
11:12:32,9752,225,51358.88502
11:12:33,9753,226,51608.39161
11:12:34,9754,221,50378.00687
11:12:35,9755,221,50378.00687
11:12:36,9756,222,50620.68966
11:12:37,9757,222,50620.68966
11:12:38,9758,222,50620.68966
11:12:39,9759,224,51111.11111
11:12:40,9760,224,51111.11111
11:12:41,9761,226,51608.39161
11:12:42,9762,224,51111.11111
11:12:43,9763,225,51358.88502
11:12:44,9764,225,51358.88502
11:12:45,9765,225,51358.88502
11:12:46,9766,227,51859.64912
11:12:47,9767,227,51859.64912
11:12:48,9768,225,51358.88502
11:12:49,9769,223,50865.0519
11:12:50,9770,225,51358.88502
11:12:51,9771,221,50378.00687
11:12:52,9772,260,61269.84127
11:12:53,9773,249,57870.72243
11:12:54,9774,229,52367.49117
11:12:55,9775,229,52367.49117
11:12:56,9776,223,50865.0519
11:12:57,9777,223,50865.0519
11:12:58,9778,225,51358.88502
11:12:59,9779,229,52367.49117
11:13:00,9780,229,52367.49117
11:13:01,9781,233,53405.01792
11:13:02,9782,227,51859.64912
11:13:03,9783,227,51859.64912
11:13:04,9784,228,52112.67606
11:13:05,9785,227,51859.64912
11:13:06,9786,226,51608.39161
11:13:07,9787,225,51358.88502
11:13:08,9788,227,51859.64912
11:13:09,9789,229,52367.49117
11:13:10,9790,229,52367.49117
11:13:11,9791,227,51859.64912
11:13:12,9792,237,54472.72727
11:13:13,9793,239,55018.31502
11:13:14,9794,241,55571.95572
11:13:15,9795,227,51859.64912
11:13:16,9796,226,51608.39161
11:13:17,9797,229,52367.49117
11:13:18,9798,228,52112.67606
11:13:19,9799,225,51358.88502
11:13:20,9800,225,51358.88502
11:13:21,9801,243,56133.829
11:13:22,9802,241,55571.95572
11:13:23,9803,222,50620.68966
11:13:24,9804,235,53935.01805
11:13:25,9805,221,50378.00687
11:13:26,9806,226,51608.39161
11:13:27,9807,212,48266.66667
11:13:28,9808,218,49659.86395
11:13:29,9809,219,49897.61092
11:13:30,9810,219,49897.61092
11:13:31,9811,218,49659.86395
11:13:32,9812,216,49189.18919
11:13:33,9813,215,48956.22896
11:13:34,9814,215,48956.22896
11:13:35,9815,215,48956.22896
11:13:36,9816,218,49659.86395
11:13:37,9817,219,49897.61092
11:13:38,9818,218,49659.86395
11:13:39,9819,214,48724.83221
11:13:40,9820,214,48724.83221
11:13:41,9821,214,48724.83221
11:13:42,9822,214,48724.83221
11:13:43,9823,215,48956.22896
11:13:44,9824,220,50136.9863
11:13:45,9825,221,50378.00687
11:13:46,9826,218,49659.86395
11:13:47,9827,215,48956.22896
11:13:48,9828,212,48266.66667
11:13:49,9829,214,48724.83221
11:13:50,9830,215,48956.22896
11:13:51,9831,215,48956.22896
11:13:52,9832,215,48956.22896
11:13:53,9833,215,48956.22896
11:13:54,9834,215,48956.22896
11:13:55,9835,217,49423.72881
11:13:56,9836,218,49659.86395
11:13:57,9837,218,49659.86395
11:13:58,9838,220,50136.9863
11:13:59,9839,220,50136.9863
11:14:00,9840,219,49897.61092
11:14:01,9841,220,50136.9863
11:14:02,9842,219,49897.61092
11:14:03,9843,219,49897.61092
11:14:04,9844,217,49423.72881
11:14:05,9845,217,49423.72881
11:14:06,9846,217,49423.72881
11:14:07,9847,217,49423.72881
11:14:08,9848,218,49659.86395
11:14:09,9849,219,49897.61092
11:14:10,9850,219,49897.61092
11:14:11,9851,218,49659.86395
11:14:12,9852,217,49423.72881
11:14:13,9853,219,49897.61092
11:14:14,9854,219,49897.61092
11:14:15,9855,219,49897.61092
11:14:16,9856,224,51111.11111
11:14:17,9857,221,50378.00687
11:14:18,9858,229,52367.49117
11:14:19,9859,224,51111.11111
11:14:20,9860,225,51358.88502
11:14:21,9861,225,51358.88502
11:14:22,9862,224,51111.11111
11:14:23,9863,224,51111.11111
11:14:24,9864,223,50865.0519
11:14:25,9865,223,50865.0519
11:14:26,9866,226,51608.39161
11:14:27,9867,222,50620.68966
11:14:28,9868,221,50378.00687
11:14:29,9869,231,52882.56228
11:14:30,9870,228,52112.67606
11:14:31,9871,223,50865.0519
11:14:32,9872,220,50136.9863
11:14:33,9873,268,63934.42623
11:14:34,9874,221,50378.00687
11:14:35,9875,224,51111.11111
11:14:36,9876,236,54202.89855
11:14:37,9877,221,50378.00687
11:14:38,9878,219,49897.61092
11:14:39,9879,218,49659.86395
11:14:40,9880,234,53669.06475
11:14:41,9881,224,51111.11111
11:14:42,9882,236,54202.89855
11:14:43,9883,230,52624.11348
11:14:44,9884,237,54472.72727
11:14:45,9885,228,52112.67606
11:14:46,9886,224,51111.11111
11:14:47,9887,223,50865.0519
11:14:48,9888,222,50620.68966
11:14:49,9889,222,50620.68966
11:14:50,9890,222,50620.68966
11:14:51,9891,222,50620.68966
11:14:52,9892,222,50620.68966
11:14:53,9893,221,50378.00687
11:14:54,9894,222,50620.68966
11:14:55,9895,221,50378.00687
11:14:56,9896,221,50378.00687
11:14:57,9897,220,50136.9863
11:14:58,9898,220,50136.9863
11:14:59,9899,219,49897.61092
11:15:00,9900,218,49659.86395
11:15:01,9901,217,49423.72881
11:15:02,9902,217,49423.72881
11:15:03,9903,225,51358.88502
11:15:04,9904,224,51111.11111
11:15:05,9905,223,50865.0519
11:15:06,9906,223,50865.0519
11:15:07,9907,224,51111.11111
11:15:08,9908,224,51111.11111
11:15:09,9909,223,50865.0519
11:15:10,9910,224,51111.11111
11:15:11,9911,242,55851.85185
11:15:12,9912,235,53935.01805
11:15:13,9913,265,62914.97976
11:15:14,9914,241,55571.95572
11:15:15,9915,236,54202.89855
11:15:16,9916,227,51859.64912
11:15:17,9917,226,51608.39161
11:15:18,9918,226,51608.39161
11:15:19,9919,227,51859.64912
11:15:20,9920,224,51111.11111
11:15:21,9921,223,50865.0519
11:15:22,9922,222,50620.68966
11:15:23,9923,223,50865.0519
11:15:24,9924,224,51111.11111
11:15:25,9925,224,51111.11111
11:15:26,9926,225,51358.88502
11:15:27,9927,223,50865.0519
11:15:28,9928,225,51358.88502
11:15:29,9929,223,50865.0519
11:15:30,9930,225,51358.88502
11:15:31,9931,225,51358.88502
11:15:32,9932,225,51358.88502
11:15:33,9933,223,50865.0519
11:15:34,9934,227,51859.64912
11:15:35,9935,225,51358.88502
11:15:36,9936,225,51358.88502
11:15:37,9937,225,51358.88502
11:15:38,9938,212,48266.66667
11:15:39,9939,221,50378.00687
11:15:40,9940,215,48956.22896
11:15:41,9941,223,50865.0519
11:15:42,9942,223,50865.0519
11:15:43,9943,225,51358.88502
11:15:44,9944,224,51111.11111
11:15:45,9945,224,51111.11111
11:15:46,9946,227,51859.64912
11:15:47,9947,224,51111.11111
11:15:48,9948,225,51358.88502
11:15:49,9949,228,52112.67606
11:15:50,9950,226,51608.39161
11:15:51,9951,227,51859.64912
11:15:52,9952,227,51859.64912
11:15:53,9953,225,51358.88502
11:15:54,9954,224,51111.11111
11:15:55,9955,230,52624.11348
11:15:56,9956,226,51608.39161
11:15:57,9957,224,51111.11111
11:15:58,9958,223,50865.0519
11:15:59,9959,224,51111.11111
11:16:00,9960,224,51111.11111
11:16:01,9961,225,51358.88502
11:16:02,9962,270,64628.09917
11:16:03,9963,274,66050.42017
11:16:04,9964,225,51358.88502
11:16:05,9965,223,50865.0519
11:16:06,9966,223,50865.0519
11:16:07,9967,225,51358.88502
11:16:08,9968,226,51608.39161
11:16:09,9969,223,50865.0519
11:16:10,9970,221,50378.00687
11:16:11,9971,220,50136.9863
11:16:12,9972,221,50378.00687
11:16:13,9973,221,50378.00687
11:16:14,9974,221,50378.00687
11:16:15,9975,223,50865.0519
11:16:16,9976,224,51111.11111
11:16:17,9977,223,50865.0519
11:16:18,9978,224,51111.11111
11:16:19,9979,224,51111.11111
11:16:20,9980,225,51358.88502
11:16:21,9981,224,51111.11111
11:16:22,9982,224,51111.11111
11:16:23,9983,224,51111.11111
11:16:24,9984,223,50865.0519
11:16:25,9985,225,51358.88502
11:16:26,9986,225,51358.88502
11:16:27,9987,226,51608.39161
11:16:28,9988,226,51608.39161
11:16:29,9989,226,51608.39161
11:16:30,9990,227,51859.64912
11:16:31,9991,227,51859.64912
11:16:32,9992,227,51859.64912
11:16:33,9993,226,51608.39161
11:16:34,9994,227,51859.64912
11:16:35,9995,226,51608.39161
11:16:36,9996,226,51608.39161
11:16:37,9997,227,51859.64912
11:16:38,9998,227,51859.64912
11:16:39,9999,227,51859.64912
11:16:40,10000,226,51608.39161
11:16:41,10001,227,51859.64912
11:16:42,10002,227,51859.64912
11:16:43,10003,226,51608.39161
11:16:44,10004,226,51608.39161
11:16:45,10005,226,51608.39161
11:16:46,10006,227,51859.64912
11:16:47,10007,225,51358.88502
11:16:48,10008,227,51859.64912
11:16:49,10009,227,51859.64912
11:16:50,10010,227,51859.64912
11:16:51,10011,227,51859.64912
11:16:52,10012,228,52112.67606
11:16:53,10013,227,51859.64912
11:16:54,10014,227,51859.64912
11:16:55,10015,228,52112.67606
11:16:56,10016,227,51859.64912
11:16:57,10017,225,51358.88502
11:16:58,10018,227,51859.64912
11:16:59,10019,227,51859.64912
11:17:00,10020,227,51859.64912
11:17:01,10021,227,51859.64912
11:17:02,10022,227,51859.64912
11:17:03,10023,228,52112.67606
11:17:04,10024,227,51859.64912
11:17:05,10025,227,51859.64912
11:17:06,10026,230,52624.11348
11:17:07,10027,230,52624.11348
11:17:08,10028,230,52624.11348
11:17:09,10029,229,52367.49117
11:17:10,10030,228,52112.67606
11:17:11,10031,229,52367.49117
11:17:12,10032,230,52624.11348
11:17:13,10033,229,52367.49117
11:17:14,10034,229,52367.49117
11:17:15,10035,228,52112.67606
11:17:16,10036,228,52112.67606
11:17:17,10037,229,52367.49117
11:17:18,10038,230,52624.11348
11:17:19,10039,230,52624.11348
11:17:20,10040,228,52112.67606
11:17:21,10041,225,51358.88502
11:17:22,10042,227,51859.64912
11:17:23,10043,226,51608.39161
11:17:24,10044,240,55294.11765
11:17:25,10045,251,58467.43295
11:17:26,10046,243,56133.829
11:17:27,10047,229,52367.49117
11:17:28,10048,237,54472.72727
11:17:29,10049,236,54202.89855
11:17:30,10050,231,52882.56228
11:17:31,10051,231,52882.56228
11:17:32,10052,230,52624.11348
11:17:33,10053,229,52367.49117
11:17:34,10054,229,52367.49117
11:17:35,10055,228,52112.67606
11:17:36,10056,229,52367.49117
11:17:37,10057,227,51859.64912
11:17:38,10058,227,51859.64912
11:17:39,10059,226,51608.39161
11:17:40,10060,226,51608.39161
11:17:41,10061,227,51859.64912
11:17:42,10062,229,52367.49117
11:17:43,10063,229,52367.49117
11:17:44,10064,231,52882.56228
11:17:45,10065,231,52882.56228
11:17:46,10066,229,52367.49117
11:17:47,10067,229,52367.49117
11:17:48,10068,228,52112.67606
11:17:49,10069,228,52112.67606
11:17:50,10070,226,51608.39161
11:17:51,10071,228,52112.67606
11:17:52,10072,226,51608.39161
11:17:53,10073,226,51608.39161
11:17:54,10074,227,51859.64912
11:17:55,10075,228,52112.67606
11:17:56,10076,229,52367.49117
11:17:57,10077,228,52112.67606
11:17:58,10078,228,52112.67606
11:17:59,10079,227,51859.64912
11:18:00,10080,227,51859.64912
11:18:01,10081,227,51859.64912
11:18:02,10082,227,51859.64912
11:18:03,10083,227,51859.64912
11:18:04,10084,227,51859.64912
11:18:05,10085,230,52624.11348
11:18:06,10086,226,51608.39161
11:18:07,10087,225,51358.88502
11:18:08,10088,225,51358.88502
11:18:09,10089,226,51608.39161
11:18:10,10090,226,51608.39161
11:18:11,10091,228,52112.67606
11:18:12,10092,229,52367.49117
11:18:13,10093,230,52624.11348
11:18:14,10094,230,52624.11348
11:18:15,10095,229,52367.49117
11:18:16,10096,230,52624.11348
11:18:17,10097,230,52624.11348
11:18:18,10098,230,52624.11348
11:18:19,10099,231,52882.56228
11:18:20,10100,229,52367.49117
11:18:21,10101,230,52624.11348
11:18:22,10102,230,52624.11348
11:18:23,10103,230,52624.11348
11:18:24,10104,228,52112.67606
11:18:25,10105,229,52367.49117
11:18:26,10106,229,52367.49117
11:18:27,10107,229,52367.49117
11:18:28,10108,229,52367.49117
11:18:29,10109,228,52112.67606
11:18:30,10110,230,52624.11348
11:18:31,10111,229,52367.49117
11:18:32,10112,230,52624.11348
11:18:33,10113,230,52624.11348
11:18:34,10114,230,52624.11348
11:18:35,10115,230,52624.11348
11:18:36,10116,230,52624.11348
11:18:37,10117,231,52882.56228
11:18:38,10118,229,52367.49117
11:18:39,10119,229,52367.49117
11:18:40,10120,229,52367.49117
11:18:41,10121,229,52367.49117
11:18:42,10122,230,52624.11348
11:18:43,10123,229,52367.49117
11:18:44,10124,228,52112.67606
11:18:45,10125,226,51608.39161
11:18:46,10126,225,51358.88502
11:18:47,10127,227,51859.64912
11:18:48,10128,225,51358.88502
11:18:49,10129,226,51608.39161
11:18:50,10130,227,51859.64912
11:18:51,10131,225,51358.88502
11:18:52,10132,227,51859.64912
11:18:53,10133,226,51608.39161
11:18:54,10134,226,51608.39161
11:18:55,10135,230,52624.11348
11:18:56,10136,231,52882.56228
11:18:57,10137,231,52882.56228
11:18:58,10138,230,52624.11348
11:18:59,10139,228,52112.67606
11:19:00,10140,227,51859.64912
11:19:01,10141,227,51859.64912
11:19:02,10142,228,52112.67606
11:19:03,10143,226,51608.39161
11:19:04,10144,225,51358.88502
11:19:05,10145,223,50865.0519
11:19:06,10146,225,51358.88502
11:19:07,10147,225,51358.88502
11:19:08,10148,224,51111.11111
11:19:09,10149,226,51608.39161
11:19:10,10150,227,51859.64912
11:19:11,10151,227,51859.64912
11:19:12,10152,228,52112.67606
11:19:13,10153,227,51859.64912
11:19:14,10154,228,52112.67606
11:19:15,10155,225,51358.88502
11:19:16,10156,225,51358.88502
11:19:17,10157,224,51111.11111
11:19:18,10158,223,50865.0519
11:19:19,10159,224,51111.11111
11:19:20,10160,224,51111.11111
11:19:21,10161,225,51358.88502
11:19:22,10162,225,51358.88502
11:19:23,10163,226,51608.39161
11:19:24,10164,227,51859.64912
11:19:25,10165,227,51859.64912
11:19:26,10166,226,51608.39161
11:19:27,10167,226,51608.39161
11:19:28,10168,226,51608.39161
11:19:29,10169,227,51859.64912
11:19:30,10170,226,51608.39161
11:19:31,10171,226,51608.39161
11:19:32,10172,226,51608.39161
11:19:33,10173,225,51358.88502
11:19:34,10174,225,51358.88502
11:19:35,10175,225,51358.88502
11:19:36,10176,225,51358.88502
11:19:37,10177,226,51608.39161
11:19:38,10178,226,51608.39161
11:19:39,10179,226,51608.39161
11:19:40,10180,227,51859.64912
11:19:41,10181,228,52112.67606
11:19:42,10182,228,52112.67606
11:19:43,10183,227,51859.64912
11:19:44,10184,226,51608.39161
11:19:45,10185,226,51608.39161
11:19:46,10186,225,51358.88502
11:19:47,10187,225,51358.88502
11:19:48,10188,226,51608.39161
11:19:49,10189,225,51358.88502
11:19:50,10190,226,51608.39161
11:19:51,10191,226,51608.39161
11:19:52,10192,227,51859.64912
11:19:53,10193,243,56133.829
11:19:54,10194,265,62914.97976
11:19:55,10195,235,53935.01805
11:19:56,10196,246,56992.4812
11:19:57,10197,260,61269.84127
11:19:58,10198,260,61269.84127
11:19:59,10199,249,57870.72243
11:20:00,10200,229,52367.49117
11:20:01,10201,228,52112.67606
11:20:02,10202,242,55851.85185
11:20:03,10203,249,57870.72243
11:20:04,10204,228,52112.67606
11:20:05,10205,223,50865.0519
11:20:06,10206,223,50865.0519
11:20:07,10207,223,50865.0519
11:20:08,10208,225,51358.88502
11:20:09,10209,223,50865.0519
11:20:10,10210,221,50378.00687
11:20:11,10211,225,51358.88502
11:20:12,10212,221,50378.00687
11:20:13,10213,219,49897.61092
11:20:14,10214,219,49897.61092
11:20:15,10215,218,49659.86395
11:20:16,10216,218,49659.86395
11:20:17,10217,215,48956.22896
11:20:18,10218,212,48266.66667
11:20:19,10219,207,47147.54098
11:20:20,10220,209,47590.75908
11:20:21,10221,208,47368.42105
11:20:22,10222,208,47368.42105
11:20:23,10223,207,47147.54098
11:20:24,10224,211,48039.86711
11:20:25,10225,206,46928.10458
11:20:26,10226,208,47368.42105
11:20:27,10227,206,46928.10458
11:20:28,10228,206,46928.10458
11:20:29,10229,207,47147.54098
11:20:30,10230,206,46928.10458
11:20:31,10231,209,47590.75908
11:20:32,10232,209,47590.75908
11:20:33,10233,206,46928.10458
11:20:34,10234,208,47368.42105
11:20:35,10235,208,47368.42105
11:20:36,10236,209,47590.75908
11:20:37,10237,208,47368.42105
11:20:38,10238,206,46928.10458
11:20:39,10239,207,47147.54098
11:20:40,10240,205,46710.09772
11:20:41,10241,205,46710.09772
11:20:42,10242,206,46928.10458
11:20:43,10243,205,46710.09772
11:20:44,10244,207,47147.54098
11:20:45,10245,207,47147.54098
11:20:46,10246,208,47368.42105
11:20:47,10247,207,47147.54098
11:20:48,10248,209,47590.75908
11:20:49,10249,221,50378.00687
11:20:50,10250,224,51111.11111
11:20:51,10251,223,50865.0519
11:20:52,10252,218,49659.86395
11:20:53,10253,245,56704.11985
11:20:54,10254,245,56704.11985
11:20:55,10255,244,56417.91045
11:20:56,10256,244,56417.91045
11:20:57,10257,243,56133.829
11:20:58,10258,244,56417.91045
11:20:59,10259,244,56417.91045
11:21:00,10260,245,56704.11985
11:21:01,10261,245,56704.11985
11:21:02,10262,243,56133.829
11:21:03,10263,239,55018.31502
11:21:04,10264,236,54202.89855
11:21:05,10265,235,53935.01805
11:21:06,10266,234,53669.06475
11:21:07,10267,234,53669.06475
11:21:08,10268,233,53405.01792
11:21:09,10269,232,53142.85714
11:21:10,10270,235,53935.01805
11:21:11,10271,233,53405.01792
11:21:12,10272,232,53142.85714
11:21:13,10273,231,52882.56228
11:21:14,10274,230,52624.11348
11:21:15,10275,230,52624.11348
11:21:16,10276,230,52624.11348
11:21:17,10277,231,52882.56228
11:21:18,10278,232,53142.85714
11:21:19,10279,232,53142.85714
11:21:20,10280,236,54202.89855
11:21:21,10281,241,55571.95572
11:21:22,10282,245,56704.11985
11:21:23,10283,244,56417.91045
11:21:24,10284,242,55851.85185
11:21:25,10285,242,55851.85185
11:21:26,10286,242,55851.85185
11:21:27,10287,238,54744.52555
11:21:28,10288,232,53142.85714
11:21:29,10289,233,53405.01792
11:21:30,10290,232,53142.85714
11:21:31,10291,232,53142.85714
11:21:32,10292,233,53405.01792
11:21:33,10293,231,52882.56228
11:21:34,10294,232,53142.85714
11:21:35,10295,235,53935.01805
11:21:36,10296,231,52882.56228
11:21:37,10297,271,64979.25311
11:21:38,10298,256,60000
11:21:39,10299,254,59379.84496
11:21:40,10300,256,60000
11:21:41,10301,251,58467.43295
11:21:42,10302,244,56417.91045
11:21:43,10303,243,56133.829
11:21:44,10304,243,56133.829
11:21:45,10305,243,56133.829
11:21:46,10306,241,55571.95572
11:21:47,10307,239,55018.31502
11:21:48,10308,239,55018.31502
11:21:49,10309,239,55018.31502
11:21:50,10310,239,55018.31502
11:21:51,10311,238,54744.52555
11:21:52,10312,240,55294.11765
11:21:53,10313,240,55294.11765
11:21:54,10314,239,55018.31502
11:21:55,10315,240,55294.11765
11:21:56,10316,241,55571.95572
11:21:57,10317,241,55571.95572
11:21:58,10318,241,55571.95572
11:21:59,10319,242,55851.85185
11:22:00,10320,241,55571.95572
11:22:01,10321,240,55294.11765
11:22:02,10322,241,55571.95572
11:22:03,10323,241,55571.95572
11:22:04,10324,241,55571.95572
11:22:05,10325,242,55851.85185
11:22:06,10326,241,55571.95572
11:22:07,10327,241,55571.95572
11:22:08,10328,242,55851.85185
11:22:09,10329,242,55851.85185
11:22:10,10330,241,55571.95572
11:22:11,10331,241,55571.95572
11:22:12,10332,241,55571.95572
11:22:13,10333,240,55294.11765
11:22:14,10334,243,56133.829
11:22:15,10335,243,56133.829
11:22:16,10336,243,56133.829
11:22:17,10337,244,56417.91045
11:22:18,10338,243,56133.829
11:22:19,10339,245,56704.11985
11:22:20,10340,247,57283.01887
11:22:21,10341,246,56992.4812
11:22:22,10342,245,56704.11985
11:22:23,10343,245,56704.11985
11:22:24,10344,243,56133.829
11:22:25,10345,241,55571.95572
11:22:26,10346,240,55294.11765
11:22:27,10347,239,55018.31502
11:22:28,10348,240,55294.11765
11:22:29,10349,248,57575.75758
11:22:30,10350,245,56704.11985
11:22:31,10351,240,55294.11765
11:22:32,10352,240,55294.11765
11:22:33,10353,239,55018.31502
11:22:34,10354,238,54744.52555
11:22:35,10355,232,53142.85714
11:22:36,10356,234,53669.06475
11:22:37,10357,236,54202.89855
11:22:38,10358,237,54472.72727
11:22:39,10359,237,54472.72727
11:22:40,10360,238,54744.52555
11:22:41,10361,237,54472.72727
11:22:42,10362,237,54472.72727
11:22:43,10363,237,54472.72727
11:22:44,10364,237,54472.72727
11:22:45,10365,237,54472.72727
11:22:46,10366,238,54744.52555
11:22:47,10367,237,54472.72727
11:22:48,10368,237,54472.72727
11:22:49,10369,237,54472.72727
11:22:50,10370,237,54472.72727
11:22:51,10371,237,54472.72727
11:22:52,10372,237,54472.72727
11:22:53,10373,237,54472.72727
11:22:54,10374,238,54744.52555
11:22:55,10375,238,54744.52555
11:22:56,10376,236,54202.89855
11:22:57,10377,237,54472.72727
11:22:58,10378,238,54744.52555
11:22:59,10379,238,54744.52555
11:23:00,10380,237,54472.72727
11:23:01,10381,237,54472.72727
11:23:02,10382,253,59073.35907
11:23:03,10383,254,59379.84496
11:23:04,10384,252,58769.23077
11:23:05,10385,252,58769.23077
11:23:06,10386,253,59073.35907
11:23:07,10387,251,58467.43295
11:23:08,10388,252,58769.23077
11:23:09,10389,251,58467.43295
11:23:10,10390,249,57870.72243
11:23:11,10391,250,58167.93893
11:23:12,10392,248,57575.75758
11:23:13,10393,249,57870.72243
11:23:14,10394,248,57575.75758
11:23:15,10395,248,57575.75758
11:23:16,10396,249,57870.72243
11:23:17,10397,248,57575.75758
11:23:18,10398,248,57575.75758
11:23:19,10399,246,56992.4812
11:23:20,10400,245,56704.11985
11:23:21,10401,245,56704.11985
11:23:22,10402,245,56704.11985
11:23:23,10403,243,56133.829
11:23:24,10404,243,56133.829
11:23:25,10405,244,56417.91045
11:23:26,10406,244,56417.91045
11:23:27,10407,243,56133.829
11:23:28,10408,239,55018.31502
11:23:29,10409,239,55018.31502
11:23:30,10410,237,54472.72727
11:23:31,10411,239,55018.31502
11:23:32,10412,238,54744.52555
11:23:33,10413,239,55018.31502
11:23:34,10414,239,55018.31502
11:23:35,10415,240,55294.11765
11:23:36,10416,240,55294.11765
11:23:37,10417,240,55294.11765
11:23:38,10418,241,55571.95572
11:23:39,10419,241,55571.95572
11:23:40,10420,241,55571.95572
11:23:41,10421,242,55851.85185
11:23:42,10422,242,55851.85185
11:23:43,10423,241,55571.95572
11:23:44,10424,241,55571.95572
11:23:45,10425,242,55851.85185
11:23:46,10426,241,55571.95572
11:23:47,10427,241,55571.95572
11:23:48,10428,242,55851.85185
11:23:49,10429,239,55018.31502
11:23:50,10430,242,55851.85185
11:23:51,10431,242,55851.85185
11:23:52,10432,241,55571.95572
11:23:53,10433,241,55571.95572
11:23:54,10434,241,55571.95572
11:23:55,10435,240,55294.11765
11:23:56,10436,239,55018.31502
11:23:57,10437,239,55018.31502
11:23:58,10438,240,55294.11765
11:23:59,10439,239,55018.31502
11:24:00,10440,241,55571.95572
11:24:01,10441,240,55294.11765
11:24:02,10442,240,55294.11765
11:24:03,10443,243,56133.829
11:24:04,10444,244,56417.91045
11:24:05,10445,244,56417.91045
11:24:06,10446,245,56704.11985
11:24:07,10447,245,56704.11985
11:24:08,10448,244,56417.91045
11:24:09,10449,244,56417.91045
11:24:10,10450,244,56417.91045
11:24:11,10451,245,56704.11985
11:24:12,10452,245,56704.11985
11:24:13,10453,245,56704.11985
11:24:14,10454,244,56417.91045
11:24:15,10455,244,56417.91045
11:24:16,10456,248,57575.75758
11:24:17,10457,247,57283.01887
11:24:18,10458,246,56992.4812
11:24:19,10459,247,57283.01887
11:24:20,10460,247,57283.01887
11:24:21,10461,246,56992.4812
11:24:22,10462,245,56704.11985
11:24:23,10463,247,57283.01887
11:24:24,10464,247,57283.01887
11:24:25,10465,246,56992.4812
11:24:26,10466,247,57283.01887
11:24:27,10467,247,57283.01887
11:24:28,10468,246,56992.4812
11:24:29,10469,247,57283.01887
11:24:30,10470,250,58167.93893
11:24:31,10471,247,57283.01887
11:24:32,10472,262,61920
11:24:33,10473,262,61920
11:24:34,10474,248,57575.75758
11:24:35,10475,230,52624.11348
11:24:36,10476,239,55018.31502
11:24:37,10477,239,55018.31502
11:24:38,10478,239,55018.31502
11:24:39,10479,239,55018.31502
11:24:40,10480,243,56133.829
11:24:41,10481,243,56133.829
11:24:42,10482,243,56133.829
11:24:43,10483,244,56417.91045
11:24:44,10484,242,55851.85185
11:24:45,10485,243,56133.829
11:24:46,10486,244,56417.91045
11:24:47,10487,245,56704.11985
11:24:48,10488,246,56992.4812
11:24:49,10489,258,60629.92126
11:24:50,10490,262,61920
11:24:51,10491,268,63934.42623
11:24:52,10492,264,62580.64516
11:24:53,10493,261,61593.6255
11:24:54,10494,259,60948.6166
11:24:55,10495,266,63252.03252
11:24:56,10496,261,61593.6255
11:24:57,10497,259,60948.6166
11:24:58,10498,273,65690.37657
11:24:59,10499,269,64279.83539
11:25:00,10500,261,61593.6255
11:25:01,10501,258,60629.92126
11:25:02,10502,256,60000
11:25:03,10503,257,60313.72549
11:25:04,10504,255,59688.71595
11:25:05,10505,253,59073.35907
11:25:06,10506,252,58769.23077
11:25:07,10507,252,58769.23077
11:25:08,10508,252,58769.23077
11:25:09,10509,251,58467.43295
11:25:10,10510,252,58769.23077
11:25:11,10511,255,59688.71595
11:25:12,10512,253,59073.35907
11:25:13,10513,253,59073.35907
11:25:14,10514,254,59379.84496
11:25:15,10515,253,59073.35907
11:25:16,10516,254,59379.84496
11:25:17,10517,253,59073.35907
11:25:18,10518,254,59379.84496
11:25:19,10519,253,59073.35907
11:25:20,10520,254,59379.84496
11:25:21,10521,254,59379.84496
11:25:22,10522,254,59379.84496
11:25:23,10523,254,59379.84496
11:25:24,10524,254,59379.84496
11:25:25,10525,253,59073.35907
11:25:26,10526,254,59379.84496
11:25:27,10527,254,59379.84496
11:25:28,10528,254,59379.84496
11:25:29,10529,254,59379.84496
11:25:30,10530,254,59379.84496
11:25:31,10531,253,59073.35907
11:25:32,10532,255,59688.71595
11:25:33,10533,253,59073.35907
11:25:34,10534,254,59379.84496
11:25:35,10535,253,59073.35907
11:25:36,10536,255,59688.71595
11:25:37,10537,256,60000
11:25:38,10538,254,59379.84496
11:25:39,10539,254,59379.84496
11:25:40,10540,255,59688.71595
11:25:41,10541,254,59379.84496
11:25:42,10542,255,59688.71595
11:25:43,10543,254,59379.84496
11:25:44,10544,255,59688.71595
11:25:45,10545,255,59688.71595
11:25:46,10546,255,59688.71595
11:25:47,10547,255,59688.71595
11:25:48,10548,254,59379.84496
11:25:49,10549,255,59688.71595
11:25:50,10550,255,59688.71595
11:25:51,10551,255,59688.71595
11:25:52,10552,256,60000
11:25:53,10553,256,60000
11:25:54,10554,304,78461.53846
11:25:55,10555,287,71022.22222
11:25:56,10556,285,70220.26432
11:25:57,10557,284,69824.5614
11:25:58,10558,284,69824.5614
11:25:59,10559,283,69432.31441
11:26:00,10560,283,69432.31441
11:26:01,10561,284,69824.5614
11:26:02,10562,283,69432.31441
11:26:03,10563,282,69043.47826
11:26:04,10564,282,69043.47826
11:26:05,10565,283,69432.31441
11:26:06,10566,281,68658.00866
11:26:07,10567,281,68658.00866
11:26:08,10568,281,68658.00866
11:26:09,10569,281,68658.00866
11:26:10,10570,280,68275.86207
