Time (s),Serial data,Resistance
793,276,66779.66101694915
794,275,66413.50210970464
795,276,66779.66101694915
796,277,67148.93617021276
797,276,66779.66101694915
798,281,68658.00865800866
799,281,68658.00865800866
800,280,68275.86206896552
801,280,68275.86206896552
802,280,68275.86206896552
803,280,68275.86206896552
804,280,68275.86206896552
805,281,68658.00865800866
806,284,69824.56140350878
807,284,69824.56140350878
808,277,67148.93617021276
809,283,69432.31441048035
810,287,71022.22222222222
811,282,69043.47826086957
812,291,72669.68325791856
813,277,67148.93617021276
814,278,67521.36752136752
815,274,66050.42016806723
816,277,67148.93617021276
817,277,67148.93617021276
818,277,67148.93617021276
819,274,66050.42016806723
820,271,64979.2531120332
821,271,64979.2531120332
822,272,65333.333333333336
823,272,65333.333333333336
824,272,65333.333333333336
825,272,65333.333333333336
826,271,64979.2531120332
827,270,64628.099173553725
828,269,64279.8353909465
829,272,65333.333333333336
830,270,64628.099173553725
831,271,64979.2531120332
832,270,64628.099173553725
833,271,64979.2531120332
834,271,64979.2531120332
835,270,64628.099173553725
836,271,64979.2531120332
837,272,65333.333333333336
838,271,64979.2531120332
839,278,67521.36752136752
840,275,66413.50210970464
841,276,66779.66101694915
842,270,64628.099173553725
843,270,64628.099173553725
844,271,64979.2531120332
845,270,64628.099173553725
846,270,64628.099173553725
847,269,64279.8353909465
848,270,64628.099173553725
849,269,64279.8353909465
850,269,64279.8353909465
851,268,63934.4262295082
852,269,64279.8353909465
853,269,64279.8353909465
854,267,63591.836734693876
855,266,63252.0325203252
856,268,63934.4262295082
857,266,63252.0325203252
858,264,62580.64516129032
859,266,63252.0325203252
860,265,62914.97975708502
861,265,62914.97975708502
862,265,62914.97975708502
863,265,62914.97975708502
864,264,62580.64516129032
865,262,61920.0
866,263,62248.99598393575
867,264,62580.64516129032
868,274,66050.42016806723
869,276,66779.66101694915
870,268,63934.4262295082
871,270,64628.099173553725
872,266,63252.0325203252
873,264,62580.64516129032
874,263,62248.99598393575
875,262,61920.0
876,262,61920.0
877,261,61593.62549800797
878,261,61593.62549800797
879,262,61920.0
880,262,61920.0
881,262,61920.0
882,263,62248.99598393575
883,263,62248.99598393575
884,267,63591.836734693876
885,269,64279.8353909465
886,268,63934.4262295082
887,265,62914.97975708502
888,264,62580.64516129032
889,262,61920.0
890,263,62248.99598393575
891,261,61593.62549800797
892,260,61269.84126984127
893,260,61269.84126984127
894,261,61593.62549800797
895,262,61920.0
896,260,61269.84126984127
897,260,61269.84126984127
898,260,61269.84126984127
899,260,61269.84126984127
900,261,61593.62549800797
