Time (s),Serial data,Resistance
726,150,36574.585635359115
727,149,36418.732782369145
728,149,36418.732782369145
729,150,36574.585635359115
730,150,36574.585635359115
731,150,36574.585635359115
732,149,36418.732782369145
733,149,36418.732782369145
734,149,36418.732782369145
735,149,36418.732782369145
736,151,36731.30193905817
737,150,36574.585635359115
738,148,36263.73626373626
739,149,36418.732782369145
740,149,36418.732782369145
741,148,36263.73626373626
742,149,36418.732782369145
743,150,36574.585635359115
744,149,36418.732782369145
745,161,38347.57834757835
746,152,36888.88888888889
747,150,36574.585635359115
748,150,36574.585635359115
749,151,36731.30193905817
750,150,36574.585635359115
751,150,36574.585635359115
752,151,36731.30193905817
753,151,36731.30193905817
754,150,36574.585635359115
755,150,36574.585635359115
756,150,36574.585635359115
757,151,36731.30193905817
758,150,36574.585635359115
759,150,36574.585635359115
760,152,36888.88888888889
761,151,36731.30193905817
762,151,36731.30193905817
763,151,36731.30193905817
764,151,36731.30193905817
765,151,36731.30193905817
766,153,37047.35376044568
767,152,36888.88888888889
768,150,36574.585635359115
769,152,36888.88888888889
770,151,36731.30193905817
771,152,36888.88888888889
772,152,36888.88888888889
773,153,37047.35376044568
774,151,36731.30193905817
775,149,36418.732782369145
776,152,36888.88888888889
777,152,36888.88888888889
778,152,36888.88888888889
779,152,36888.88888888889
780,152,36888.88888888889
781,152,36888.88888888889
782,151,36731.30193905817
783,153,37047.35376044568
784,152,36888.88888888889
785,153,37047.35376044568
786,152,36888.88888888889
787,153,37047.35376044568
788,153,37047.35376044568
789,153,37047.35376044568
790,153,37047.35376044568
791,152,36888.88888888889
792,152,36888.88888888889
793,153,37047.35376044568
794,154,37206.703910614524
795,152,36888.88888888889
796,168,39534.88372093023
797,154,37206.703910614524
798,155,37366.946778711485
799,155,37366.946778711485
800,167,39362.31884057971
801,191,43800.6230529595
802,188,43209.87654320987
803,153,37047.35376044568
804,153,37047.35376044568
805,152,36888.88888888889
806,154,37206.703910614524
807,153,37047.35376044568
808,153,37047.35376044568
809,157,37690.14084507042
810,161,38347.57834757835
811,184,42439.0243902439
812,161,38347.57834757835
813,153,37047.35376044568
814,153,37047.35376044568
815,154,37206.703910614524
816,153,37047.35376044568
817,154,37206.703910614524
818,154,37206.703910614524
819,154,37206.703910614524
820,154,37206.703910614524
821,155,37366.946778711485
822,155,37366.946778711485
823,155,37366.946778711485
824,155,37366.946778711485
825,155,37366.946778711485
826,154,37206.703910614524
827,156,37528.089887640446
828,155,37366.946778711485
829,156,37528.089887640446
830,155,37366.946778711485
831,156,37528.089887640446
832,156,37528.089887640446
833,156,37528.089887640446
834,156,37528.089887640446
835,157,37690.14084507042
836,157,37690.14084507042
837,156,37528.089887640446
838,156,37528.089887640446
839,157,37690.14084507042
840,154,37206.703910614524
841,156,37528.089887640446
842,155,37366.946778711485
843,156,37528.089887640446
844,152,36888.88888888889
845,153,37047.35376044568
846,154,37206.703910614524
847,153,37047.35376044568
848,154,37206.703910614524
849,154,37206.703910614524
850,154,37206.703910614524
851,156,37528.089887640446
852,154,37206.703910614524
853,154,37206.703910614524
854,154,37206.703910614524
855,154,37206.703910614524
856,154,37206.703910614524
857,154,37206.703910614524
858,154,37206.703910614524
859,155,37366.946778711485
860,154,37206.703910614524
861,156,37528.089887640446
862,155,37366.946778711485
863,154,37206.703910614524
864,154,37206.703910614524
865,156,37528.089887640446
866,155,37366.946778711485
867,157,37690.14084507042
868,156,37528.089887640446
869,156,37528.089887640446
870,155,37366.946778711485
871,157,37690.14084507042
872,156,37528.089887640446
873,157,37690.14084507042
874,162,38514.28571428572
875,215,48956.22895622895
876,191,43800.6230529595
877,185,42629.969418960245
878,186,42822.08588957055
879,190,43602.484472049684
880,230,52624.113475177306
881,190,43602.484472049684
882,187,43015.38461538462
883,178,41317.36526946108
884,187,43015.38461538462
885,158,37853.107344632765
886,158,37853.107344632765
887,157,37690.14084507042
888,158,37853.107344632765
889,212,48266.66666666667
890,191,43800.6230529595
891,189,43405.57275541796
892,158,37853.107344632765
893,159,38016.99716713881
894,158,37853.107344632765
895,203,46278.31715210356
896,224,51111.11111111111
897,158,37853.107344632765
898,158,37853.107344632765
899,160,38181.818181818184
900,192,44000.0
901,178,41317.36526946108
902,158,37853.107344632765
903,159,38016.99716713881
904,188,43209.87654320987
905,173,40412.979351032445
906,219,49897.610921501706
907,185,42629.969418960245
908,158,37853.107344632765
909,158,37853.107344632765
910,158,37853.107344632765
911,159,38016.99716713881
912,165,39020.172910662826
913,159,38016.99716713881
914,158,37853.107344632765
915,160,38181.818181818184
916,158,37853.107344632765
917,159,38016.99716713881
918,158,37853.107344632765
919,161,38347.57834757835
920,160,38181.818181818184
921,159,38016.99716713881
922,160,38181.818181818184
923,159,38016.99716713881
924,162,38514.28571428572
925,161,38347.57834757835
926,161,38347.57834757835
927,162,38514.28571428572
928,163,38681.94842406877
929,161,38347.57834757835
930,161,38347.57834757835
931,160,38181.818181818184
932,160,38181.818181818184
933,160,38181.818181818184
934,161,38347.57834757835
935,160,38181.818181818184
936,160,38181.818181818184
937,161,38347.57834757835
938,162,38514.28571428572
939,159,38016.99716713881
940,160,38181.818181818184
941,161,38347.57834757835
942,160,38181.818181818184
943,160,38181.818181818184
944,160,38181.818181818184
945,160,38181.818181818184
946,160,38181.818181818184
947,161,38347.57834757835
948,161,38347.57834757835
949,161,38347.57834757835
950,161,38347.57834757835
951,159,38016.99716713881
952,163,38681.94842406877
953,162,38514.28571428572
954,161,38347.57834757835
955,161,38347.57834757835
